,lang,file,author,work,part,word count
1288,greek,texts/plato.epinomis.tess,plato,epinomis,,6613
1289,greek,texts/plato.epistles.part.1.tess,plato,epistles,1,297
1290,greek,texts/plato.epistles.part.10.tess,plato,epistles,10,71
1291,greek,texts/plato.epistles.part.11.tess,plato,epistles,11,287
1292,greek,texts/plato.epistles.part.12.tess,plato,epistles,12,101
1293,greek,texts/plato.epistles.part.13.tess,plato,epistles,13,1391
1294,greek,texts/plato.epistles.part.2.tess,plato,epistles,2,1662
1295,greek,texts/plato.epistles.part.3.tess,plato,epistles,3,1595
1296,greek,texts/plato.epistles.part.4.tess,plato,epistles,4,437
1297,greek,texts/plato.epistles.part.5.tess,plato,epistles,5,306
1298,greek,texts/plato.epistles.part.6.tess,plato,epistles,6,414
1299,greek,texts/plato.epistles.part.7.tess,plato,epistles,7,9289
1300,greek,texts/plato.epistles.part.8.tess,plato,epistles,8,1766
1301,greek,texts/plato.epistles.part.9.tess,plato,epistles,9,201
1302,greek,texts/plato.erastai.tess,plato,erastai,,2500
1303,greek,texts/plato.euthydemus.tess,plato,euthydemus,,13025
1304,greek,texts/plato.euthyphro.tess,plato,euthyphro,,5383
1305,greek,texts/plato.gorgias.tess,plato,gorgias,,27502
1306,greek,texts/plato.hipparchus.tess,plato,hipparchus,,2351
1307,greek,texts/plato.hippias_maior.tess,plato,hippias_maior,,8930
1308,greek,texts/plato.hippias_minor.tess,plato,hippias_minor,,4462
1309,greek,texts/plato.ion.tess,plato,ion,,4031
1310,greek,texts/plato.laches.tess,plato,laches,,8032
1311,greek,texts/plato.leges.part.1.tess,plato,leges,1,8175
1312,greek,texts/plato.leges.part.10.tess,plato,leges,10,8473
1313,greek,texts/plato.leges.part.11.tess,plato,leges,11,8477
1314,greek,texts/plato.leges.part.12.tess,plato,leges,12,9236
1315,greek,texts/plato.leges.part.2.tess,plato,leges,2,7207
1316,greek,texts/plato.leges.part.3.tess,plato,leges,3,8308
1317,greek,texts/plato.leges.part.4.tess,plato,leges,4,6382
1318,greek,texts/plato.leges.part.5.tess,plato,leges,5,7115
1319,greek,texts/plato.leges.part.6.tess,plato,leges,6,10994
1320,greek,texts/plato.leges.part.7.tess,plato,leges,7,12084
1321,greek,texts/plato.leges.part.8.tess,plato,leges,8,7434
1322,greek,texts/plato.leges.part.9.tess,plato,leges,9,9759
1323,greek,texts/plato.lovers.tess,plato,lovers,,2500
1324,greek,texts/plato.lysis.tess,plato,lysis,,7255
1325,greek,texts/plato.menexenus.tess,plato,menexenus,,5044
1326,greek,texts/plato.meno.tess,plato,meno,,10127
1327,greek,texts/plato.minos.tess,plato,minos,,2958
1328,greek,texts/plato.parmenides.tess,plato,parmenides,,15864
1329,greek,texts/plato.phaedo.tess,plato,phaedo,,23268
1330,greek,texts/plato.phaedrus.tess,plato,phaedrus,,17410
1331,greek,texts/plato.philebus.tess,plato,philebus,,18562
1332,greek,texts/plato.protagoras.tess,plato,protagoras,,18362
1333,greek,texts/plato.respublica.part.1.tess,plato,respublica,1,9856
1334,greek,texts/plato.respublica.part.10.tess,plato,respublica,10,9094
1335,greek,texts/plato.respublica.part.2.tess,plato,respublica,2,9073
1336,greek,texts/plato.respublica.part.3.tess,plato,respublica,3,10504
1337,greek,texts/plato.respublica.part.4.tess,plato,respublica,4,9283
1338,greek,texts/plato.respublica.part.5.tess,plato,respublica,5,10686
1339,greek,texts/plato.respublica.part.6.tess,plato,respublica,6,9154
1340,greek,texts/plato.respublica.part.7.tess,plato,respublica,7,8992
1341,greek,texts/plato.respublica.part.8.tess,plato,respublica,8,8577
1342,greek,texts/plato.respublica.part.9.tess,plato,respublica,9,7182
1343,greek,texts/plato.sophista.tess,plato,sophista,,16825
1344,greek,texts/plato.statesman.tess,plato,statesman,,17793
1345,greek,texts/plato.symposium.tess,plato,symposium,,18147
1346,greek,texts/plato.theaetetus.tess,plato,theaetetus,,23554
1347,greek,texts/plato.theages.tess,plato,theages,,3618
1348,greek,texts/plato.timaeus.tess,plato,timaeus,,24769
1349,greek,texts/plutarch.ad_principem_ineruditum.tess,plutarch,ad_principem_ineruditum,,1611
1350,greek,texts/plutarch.adversus_colotem.tess,plutarch,adversus_colotem,,9993
1351,greek,texts/plutarch.aemilius_paulus.tess,plutarch,aemilius_paulus,,10195
1352,greek,texts/plutarch.agesilaus.tess,plutarch,agesilaus,,11124
1353,greek,texts/plutarch.agis.tess,plutarch,agis,,4652
1354,greek,texts/plutarch.alcibiades.tess,plutarch,alcibiades,,10471
1355,greek,texts/plutarch.alexander.tess,plutarch,alexander,,20631
1356,greek,texts/plutarch.amatoriae_narrationes.tess,plutarch,amatoriae_narrationes,,1825
1357,greek,texts/plutarch.amatorius.tess,plutarch,amatorius,,10893
1358,greek,texts/plutarch.an_recte_dictum_sit_latenter_esse_vivendum.tess,plutarch,an_recte_dictum_sit_latenter_esse_vivendum,,1259
1359,greek,texts/plutarch.an_seni_respublica_gerenda_sit.tess,plutarch,an_seni_respublica_gerenda_sit,,6817
1360,greek,texts/plutarch.an_virtus_doceri_possit.tess,plutarch,an_virtus_doceri_possit,,661
1361,greek,texts/plutarch.an_vitiositas_ad_infelicitatem_sufficia.tess,plutarch,an_vitiositas_ad_infelicitatem_sufficia,,877
1362,greek,texts/plutarch.animine_an_corporis_affectiones_sint_piores.tess,plutarch,animine_an_corporis_affectiones_sint_piores,,858
1363,greek,texts/plutarch.antony.tess,plutarch,antony,,19186
1364,greek,texts/plutarch.apophthegmata_laconica.tess,plutarch,apophthegmata_laconica,,14186
1365,greek,texts/plutarch.aquane_an_ignis_sit_utilior.tess,plutarch,aquane_an_ignis_sit_utilior,,1650
1366,greek,texts/plutarch.aratus.tess,plutarch,aratus,,12220
1367,greek,texts/plutarch.aristides.tess,plutarch,aristides,,8443
1368,greek,texts/plutarch.artaxerxes.tess,plutarch,artaxerxes,,7625
1369,greek,texts/plutarch.bruta_animalia_ratione_uti.tess,plutarch,bruta_animalia_ratione_uti,,3478
1370,greek,texts/plutarch.brutus.tess,plutarch,brutus,,12411
1371,greek,texts/plutarch.caesar.tess,plutarch,caesar,,16578
1372,greek,texts/plutarch.caius_gracchus.tess,plutarch,caius_gracchus,,4304
1373,greek,texts/plutarch.caius_marcius_coriolanus.tess,plutarch,caius_marcius_coriolanus,,9671
1374,greek,texts/plutarch.caius_marius.tess,plutarch,caius_marius,,13255
1375,greek,texts/plutarch.camillus.tess,plutarch,camillus,,11426
1376,greek,texts/plutarch.cato_minor.tess,plutarch,cato_minor,,17576
1377,greek,texts/plutarch.cicero.tess,plutarch,cicero,,12411
1378,greek,texts/plutarch.cimon.tess,plutarch,cimon,,6066
1379,greek,texts/plutarch.cleomenes.tess,plutarch,cleomenes,,9255
1380,greek,texts/plutarch.comparationis_aristophanes_et_menandri_compendium.tess,plutarch,comparationis_aristophanes_et_menandri_compendium,,725
1381,greek,texts/plutarch.comparison_aegisalius_pompey.tess,plutarch,comparison_aegisalius_pompey,,1159
1382,greek,texts/plutarch.comparison_agis_cleomenes_gracchi.tess,plutarch,comparison_agis_cleomenes_gracchi,,1050
1383,greek,texts/plutarch.comparison_alcibiades_coriolanus.tess,plutarch,comparison_alcibiades_coriolanus,,1156
1384,greek,texts/plutarch.comparison_aristides_cato.tess,plutarch,comparison_aristides_cato,,1565
1385,greek,texts/plutarch.comparison_demetrius_antony.tess,plutarch,comparison_demetrius_antony,,948
1386,greek,texts/plutarch.comparison_of_demosthenes_with_cicero.tess,plutarch,comparison_of_demosthenes_with_cicero,,1052
1387,greek,texts/plutarch.comparison_of_dion_and_brutus.tess,plutarch,comparison_of_dion_and_brutus,,1005
1388,greek,texts/plutarch.comparison_of_lucullus_and_cimon.tess,plutarch,comparison_of_lucullus_and_cimon,,1056
1389,greek,texts/plutarch.comparison_of_lycurgus_and_numa.tess,plutarch,comparison_of_lycurgus_and_numa,,1691
1390,greek,texts/plutarch.comparison_of_lysander_sulla.tess,plutarch,comparison_of_lysander_sulla,,1325
1391,greek,texts/plutarch.comparison_of_nicias_and_crassus.tess,plutarch,comparison_of_nicias_and_crassus,,1298
1392,greek,texts/plutarch.comparison_of_pelopidas_and_marcellus.tess,plutarch,comparison_of_pelopidas_and_marcellus,,860
1393,greek,texts/plutarch.comparison_of_pericles_and_fabius_maximus.tess,plutarch,comparison_of_pericles_and_fabius_maximus,,771
1394,greek,texts/plutarch.comparison_of_philopoemen_and_titus.tess,plutarch,comparison_of_philopoemen_and_titus,,583
1395,greek,texts/plutarch.comparison_of_sertorius_and_eumenes.tess,plutarch,comparison_of_sertorius_and_eumenes,,425
1396,greek,texts/plutarch.comparison_of_solon_and_publicola.tess,plutarch,comparison_of_solon_and_publicola,,1004
1397,greek,texts/plutarch.comparison_of_theseus_and_romulus.tess,plutarch,comparison_of_theseus_and_romulus,,1228
1398,greek,texts/plutarch.comparison_of_timoleon_and_aemilius.tess,plutarch,comparison_of_timoleon_and_aemilius,,510
1399,greek,texts/plutarch.conjugalia_praecepta.tess,plutarch,conjugalia_praecepta,,3810
1400,greek,texts/plutarch.consolatio_ad_apollonium.tess,plutarch,consolatio_ad_apollonium,,9319
1401,greek,texts/plutarch.consolatio_ad_uxorem.tess,plutarch,consolatio_ad_uxorem,,1976
1402,greek,texts/plutarch.crassus.tess,plutarch,crassus,,10602
1403,greek,texts/plutarch.de_alexandri_magni_fortuna_aut_virtute.tess,plutarch,de_alexandri_magni_fortuna_aut_virtute,,8391
1404,greek,texts/plutarch.de_amicorum_multitudine.tess,plutarch,de_amicorum_multitudine,,1840
1405,greek,texts/plutarch.de_amore_prolis.tess,plutarch,de_amore_prolis,,2176
1406,greek,texts/plutarch.de_animae_procreatione_in_timaeo.tess,plutarch,de_animae_procreatione_in_timaeo,,9538
1407,greek,texts/plutarch.de_capienda_ex_inimicis_utilitate.tess,plutarch,de_capienda_ex_inimicis_utilitate,,3028
1408,greek,texts/plutarch.de_cohibenda_ira.tess,plutarch,de_cohibenda_ira,,5490
1409,greek,texts/plutarch.de_communibus_notitiis_adversus_stoicos.tess,plutarch,de_communibus_notitiis_adversus_stoicos,,13897
1410,greek,texts/plutarch.de_cupiditate_divitiarum.tess,plutarch,de_cupiditate_divitiarum,,2279
1411,greek,texts/plutarch.de_curiositate.tess,plutarch,de_curiositate,,3750
1412,greek,texts/plutarch.de_defectu_oraculorum.tess,plutarch,de_defectu_oraculorum,,13691
1413,greek,texts/plutarch.de_e_delphos.tess,plutarch,de_e_delphos,,4935
1414,greek,texts/plutarch.de_esu_carnium.tess,plutarch,de_esu_carnium,,1608
1415,greek,texts/plutarch.de_esu_carnium_2.tess,plutarch,de_esu_carnium_2,,1273
1416,greek,texts/plutarch.de_exilio.tess,plutarch,de_exilio,,3965
1417,greek,texts/plutarch.de_faciae_quae_in_orbe_lunae_apparet.tess,plutarch,de_faciae_quae_in_orbe_lunae_apparet,,12768
1418,greek,texts/plutarch.de_fato.tess,plutarch,de_fato,,3459
1419,greek,texts/plutarch.de_fortuna.tess,plutarch,de_fortuna,,1273
1420,greek,texts/plutarch.de_fortuna_romanorum.tess,plutarch,de_fortuna_romanorum,,4625
1421,greek,texts/plutarch.de_fraterno_amore.tess,plutarch,de_fraterno_amore,,6681
1422,greek,texts/plutarch.de_garrulitate.tess,plutarch,de_garrulitate,,5932
1423,greek,texts/plutarch.de_genio_socratis.tess,plutarch,de_genio_socratis,,11603
1424,greek,texts/plutarch.de_gloria_atheniensium.tess,plutarch,de_gloria_atheniensium,,2703
1425,greek,texts/plutarch.de_herodoti_malignitate.tess,plutarch,de_herodoti_malignitate,,9070
1426,greek,texts/plutarch.de_invidia_et_odio.tess,plutarch,de_invidia_et_odio,,1020
1427,greek,texts/plutarch.de_iside_et_osiride.tess,plutarch,de_iside_et_osiride,,16111
1428,greek,texts/plutarch.de_liberis_educandis.tess,plutarch,de_liberis_educandis,,6200
1429,greek,texts/plutarch.de_primo_frigido.tess,plutarch,de_primo_frigido,,5072
1430,greek,texts/plutarch.de_pythiae_oraculis.tess,plutarch,de_pythiae_oraculis,,7199
1431,greek,texts/plutarch.de_recta_ratione_audiendi.tess,plutarch,de_recta_ratione_audiendi,,5167
1432,greek,texts/plutarch.de_se_ipsum_citra_invidiam_laudando.tess,plutarch,de_se_ipsum_citra_invidiam_laudando,,4076
1433,greek,texts/plutarch.de_sera_numinis_vindicta.tess,plutarch,de_sera_numinis_vindicta,,9432
1434,greek,texts/plutarch.de_sollertia_animalium.tess,plutarch,de_sollertia_animalium,,11990
1435,greek,texts/plutarch.de_stoicorum_repugnantis.tess,plutarch,de_stoicorum_repugnantis,,12215
1436,greek,texts/plutarch.de_superstitione.tess,plutarch,de_superstitione,,3365
1437,greek,texts/plutarch.de_tranquilitate_animi.tess,plutarch,de_tranquilitate_animi,,6103
1438,greek,texts/plutarch.demetrius.tess,plutarch,demetrius,,12771
1439,greek,texts/plutarch.epitome_argumenti_stoicos.tess,plutarch,epitome_argumenti_stoicos,,514
1440,greek,texts/plutarch.epitome_libri_de_animae_procreatione.tess,plutarch,epitome_libri_de_animae_procreatione,,1204
1441,greek,texts/plutarch.fabius_maximus.tess,plutarch,fabius_maximus,,7979
1442,greek,texts/plutarch.galba.tess,plutarch,galba,,6390
1443,greek,texts/plutarch.instituta_laconica.tess,plutarch,instituta_laconica,,1698
1444,greek,texts/plutarch.lacaenarum_apophthegmata.tess,plutarch,lacaenarum_apophthegmata,,1158
1445,greek,texts/plutarch.lucullus.tess,plutarch,lucullus,,13833
1446,greek,texts/plutarch.lycurgus.tess,plutarch,lycurgus,,9697
1447,greek,texts/plutarch.marcellus.tess,plutarch,marcellus,,8729
1448,greek,texts/plutarch.marcus_cato.tess,plutarch,marcus_cato,,8495
1449,greek,texts/plutarch.maxime_cum_princibus_philsopho_esse_diserendum.tess,plutarch,maxime_cum_princibus_philsopho_esse_diserendum,,1538
1450,greek,texts/plutarch.mulierum_virtutes.tess,plutarch,mulierum_virtutes,,9482
1451,greek,texts/plutarch.nicias.tess,plutarch,nicias,,9398
1452,greek,texts/plutarch.non_posse_suaviter_vivi_secundum_epicurum.tess,plutarch,non_posse_suaviter_vivi_secundum_epicurum,,9805
1453,greek,texts/plutarch.numa.tess,plutarch,numa,,7768
1454,greek,texts/plutarch.otho.tess,plutarch,otho,,4297
1455,greek,texts/plutarch.parallela_minora.tess,plutarch,parallela_minora,,4810
1456,greek,texts/plutarch.pelopidas.tess,plutarch,pelopidas,,9750
1457,greek,texts/plutarch.pericles.tess,plutarch,pericles,,10397
1458,greek,texts/plutarch.philopoemen.tess,plutarch,philopoemen,,5910
1459,greek,texts/plutarch.phocion.tess,plutarch,phocion,,8461
1460,greek,texts/plutarch.platonicae_quaestiones.tess,plutarch,platonicae_quaestiones,,6252
1461,greek,texts/plutarch.pompey.tess,plutarch,pompey,,20885
1462,greek,texts/plutarch.praecepta_gerendae_reipublicae.tess,plutarch,praecepta_gerendae_reipublicae,,12494
1463,greek,texts/plutarch.publicola.tess,plutarch,publicola,,6052
1464,greek,texts/plutarch.pyrrhus.tess,plutarch,pyrrhus,,11258
1465,greek,texts/plutarch.quaestiones_convivales.tess,plutarch,quaestiones_convivales,,61710
1466,greek,texts/plutarch.quaestiones_graecae.tess,plutarch,quaestiones_graecae,,6117
1467,greek,texts/plutarch.quaestiones_naturales.tess,plutarch,quaestiones_naturales,,4872
1468,greek,texts/plutarch.quaestiones_romanae.tess,plutarch,quaestiones_romanae,,13789
1469,greek,texts/plutarch.quomodo_adolescens_poetas_audire_debeat.tess,plutarch,quomodo_adolescens_poetas_audire_debeat,,9892
1470,greek,texts/plutarch.quomodo_adulator_ab_amico_internoscatur.tess,plutarch,quomodo_adulator_ab_amico_internoscatur,,11856
1471,greek,texts/plutarch.quomodo_quis_suos_in_virtute_sentiat_profectus.tess,plutarch,quomodo_quis_suos_in_virtute_sentiat_profectus,,5094
1472,greek,texts/plutarch.regum_et_imperatorum_apophthegmata.tess,plutarch,regum_et_imperatorum_apophthegmata,,16916
1473,greek,texts/plutarch.romulus.tess,plutarch,romulus,,9544
1474,greek,texts/plutarch.septem_sapientium_convivium.tess,plutarch,septem_sapientium_convivium,,8775
1475,greek,texts/plutarch.sertorius.tess,plutarch,sertorius,,6905
1476,greek,texts/plutarch.solon.tess,plutarch,solon,,8869
1477,greek,texts/plutarch.sulla.tess,plutarch,sulla,,11901
1478,greek,texts/plutarch.themistocles.tess,plutarch,themistocles,,8197
1479,greek,texts/plutarch.theseus.tess,plutarch,theseus,,7680
1480,greek,texts/plutarch.tiberius_gracchus.tess,plutarch,tiberius_gracchus,,5222
1481,greek,texts/plutarch.timoleon.tess,plutarch,timoleon,,9381
1482,greek,texts/plutarch.titus_flamininus.tess,plutarch,titus_flamininus,,6033
1483,greek,texts/plutarch.vitae_decem_oratorum.tess,plutarch,vitae_decem_oratorum,,9121
1484,greek,texts/plutarch_pseudo.de_musica.tess,plutarch_pseudo,de_musica,,8053
1485,greek,texts/plutarch_pseudo.placita_philosophorum.tess,plutarch_pseudo,placita_philosophorum,,15856
1486,greek,texts/polybius.histories.tess,polybius,histories,,324354
1487,greek,texts/quintus_smyrnaeus.fall_of_troy.part.1.tess,quintus_smyrnaeus,fall_of_troy,1,7262
1488,greek,texts/quintus_smyrnaeus.fall_of_troy.part.10.tess,quintus_smyrnaeus,fall_of_troy,10,4431
1489,greek,texts/quintus_smyrnaeus.fall_of_troy.part.11.tess,quintus_smyrnaeus,fall_of_troy,11,4408
1490,greek,texts/quintus_smyrnaeus.fall_of_troy.part.12.tess,quintus_smyrnaeus,fall_of_troy,12,5213
1491,greek,texts/quintus_smyrnaeus.fall_of_troy.part.13.tess,quintus_smyrnaeus,fall_of_troy,13,5008
1492,greek,texts/quintus_smyrnaeus.fall_of_troy.part.14.tess,quintus_smyrnaeus,fall_of_troy,14,5796
1493,greek,texts/quintus_smyrnaeus.fall_of_troy.part.2.tess,quintus_smyrnaeus,fall_of_troy,2,5907
1494,greek,texts/quintus_smyrnaeus.fall_of_troy.part.3.tess,quintus_smyrnaeus,fall_of_troy,3,6939
1495,greek,texts/quintus_smyrnaeus.fall_of_troy.part.4.tess,quintus_smyrnaeus,fall_of_troy,4,5198
1496,greek,texts/quintus_smyrnaeus.fall_of_troy.part.5.tess,quintus_smyrnaeus,fall_of_troy,5,5924
1497,greek,texts/quintus_smyrnaeus.fall_of_troy.part.6.tess,quintus_smyrnaeus,fall_of_troy,6,5825
1498,greek,texts/quintus_smyrnaeus.fall_of_troy.part.7.tess,quintus_smyrnaeus,fall_of_troy,7,6537
1499,greek,texts/quintus_smyrnaeus.fall_of_troy.part.8.tess,quintus_smyrnaeus,fall_of_troy,8,4401
1500,greek,texts/quintus_smyrnaeus.fall_of_troy.part.9.tess,quintus_smyrnaeus,fall_of_troy,9,4907
1501,greek,texts/sophocles.ajax.tess,sophocles,ajax,,10629
1502,greek,texts/sophocles.antigone.tess,sophocles,antigone,,9877
1503,greek,texts/sophocles.electra.tess,sophocles,electra,,11562
1504,greek,texts/sophocles.ichneutae.tess,sophocles,ichneutae,,3241
1505,greek,texts/sophocles.oedipus_at_colonus.tess,sophocles,oedipus_at_colonus,,13680
1506,greek,texts/sophocles.oedipus_tyrannus.tess,sophocles,oedipus_tyrannus,,12172
1507,greek,texts/sophocles.philoctetes.tess,sophocles,philoctetes,,11572
1508,greek,texts/sophocles.trachiniae.tess,sophocles,trachiniae,,9747
1509,greek,texts/strabo.geography.part.1.tess,strabo,geography,1,21818
1510,greek,texts/strabo.geography.part.10.tess,strabo,geography,10,15042
1511,greek,texts/strabo.geography.part.11.tess,strabo,geography,11,14870
1512,greek,texts/strabo.geography.part.12.tess,strabo,geography,12,16118
1513,greek,texts/strabo.geography.part.13.tess,strabo,geography,13,16614
1514,greek,texts/strabo.geography.part.14.tess,strabo,geography,14,17687
1515,greek,texts/strabo.geography.part.15.tess,strabo,geography,15,17356
1516,greek,texts/strabo.geography.part.16.tess,strabo,geography,16,16900
1517,greek,texts/strabo.geography.part.17.tess,strabo,geography,17,19193
1518,greek,texts/strabo.geography.part.2.tess,strabo,geography,2,24001
1519,greek,texts/strabo.geography.part.3.tess,strabo,geography,3,13680
1520,greek,texts/strabo.geography.part.4.tess,strabo,geography,4,11622
1521,greek,texts/strabo.geography.part.5.tess,strabo,geography,5,14466
1522,greek,texts/strabo.geography.part.6.tess,strabo,geography,6,12181
1523,greek,texts/strabo.geography.part.7.tess,strabo,geography,7,18517
1524,greek,texts/strabo.geography.part.8.tess,strabo,geography,8,19049
1525,greek,texts/strabo.geography.part.9.tess,strabo,geography,9,17970
1526,greek,texts/theocritus.epigrams.tess,theocritus,epigrams,,2273
1527,greek,texts/theocritus.idylls.part.1.tess,theocritus,idylls,1,1446
1528,greek,texts/theocritus.idylls.part.10.tess,theocritus,idylls,10,545
1529,greek,texts/theocritus.idylls.part.11.tess,theocritus,idylls,11,782
1530,greek,texts/theocritus.idylls.part.12.tess,theocritus,idylls,12,323
1531,greek,texts/theocritus.idylls.part.13.tess,theocritus,idylls,13,667
1532,greek,texts/theocritus.idylls.part.14.tess,theocritus,idylls,14,652
1533,greek,texts/theocritus.idylls.part.15.tess,theocritus,idylls,15,1344
1534,greek,texts/theocritus.idylls.part.16.tess,theocritus,idylls,16,938
1535,greek,texts/theocritus.idylls.part.17.tess,theocritus,idylls,17,1161
1536,greek,texts/theocritus.idylls.part.18.tess,theocritus,idylls,18,517
1537,greek,texts/theocritus.idylls.part.19.tess,theocritus,idylls,19,81
1538,greek,texts/theocritus.idylls.part.2.tess,theocritus,idylls,2,1627
1539,greek,texts/theocritus.idylls.part.20.tess,theocritus,idylls,20,450
1540,greek,texts/theocritus.idylls.part.21.tess,theocritus,idylls,21,632
1541,greek,texts/theocritus.idylls.part.22.tess,theocritus,idylls,22,1993
1542,greek,texts/theocritus.idylls.part.23.tess,theocritus,idylls,23,624
1543,greek,texts/theocritus.idylls.part.24.tess,theocritus,idylls,24,1214
1544,greek,texts/theocritus.idylls.part.25.tess,theocritus,idylls,25,2517
1545,greek,texts/theocritus.idylls.part.26.tess,theocritus,idylls,26,331
1546,greek,texts/theocritus.idylls.part.27.tess,theocritus,idylls,27,431
1547,greek,texts/theocritus.idylls.part.28.tess,theocritus,idylls,28,224
1548,greek,texts/theocritus.idylls.part.29.tess,theocritus,idylls,29,346
1549,greek,texts/theocritus.idylls.part.3.tess,theocritus,idylls,3,523
1550,greek,texts/theocritus.idylls.part.30.tess,theocritus,idylls,30,316
1551,greek,texts/theocritus.idylls.part.4.tess,theocritus,idylls,4,622
1552,greek,texts/theocritus.idylls.part.5.tess,theocritus,idylls,5,1457
1553,greek,texts/theocritus.idylls.part.6.tess,theocritus,idylls,6,463
1554,greek,texts/theocritus.idylls.part.7.tess,theocritus,idylls,7,1438
1555,greek,texts/theocritus.idylls.part.8.tess,theocritus,idylls,8,883
1556,greek,texts/theocritus.idylls.part.9.tess,theocritus,idylls,9,339
1557,greek,texts/theophrastus.characters.tess,theophrastus,characters,,7319
1558,greek,texts/thucydides.peleponnesian_war.part.1.tess,thucydides,peleponnesian_war,1,23523
1559,greek,texts/thucydides.peleponnesian_war.part.2.tess,thucydides,peleponnesian_war,2,19516
1560,greek,texts/thucydides.peleponnesian_war.part.3.tess,thucydides,peleponnesian_war,3,19129
1561,greek,texts/thucydides.peleponnesian_war.part.4.tess,thucydides,peleponnesian_war,4,22633
1562,greek,texts/thucydides.peleponnesian_war.part.5.tess,thucydides,peleponnesian_war,5,16765
1563,greek,texts/thucydides.peleponnesian_war.part.6.tess,thucydides,peleponnesian_war,6,19099
1564,greek,texts/thucydides.peleponnesian_war.part.7.tess,thucydides,peleponnesian_war,7,17359
1565,greek,texts/thucydides.peleponnesian_war.part.8.tess,thucydides,peleponnesian_war,8,19535
1566,greek,texts/tryphiodorus.the_taking_of_ilios.tess,tryphiodorus,the_taking_of_ilios,,4923
1567,greek,texts/xenophon.anabasis.tess,xenophon,anabasis,,60109
